session_id,ike_version,ike_mode,encryption_algorithm,key_length_bits,hash_algorithm,dh_group,auth_method,operation_mode,pfs_enabled,sa_lifetime_seconds,risk_score,risk_label,flagged_issues
9a2525a7-475e-4da2-8a13-14e3204807de,IKEv2,Main,3DES,112,SHA512,19,PSK,Tunnel,False,3600,60,Weak,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
c1757e05-299b-45f2-bb25-85b1d0b10b83,IKEv2,Main,AES-128-CBC,128,SHA512,31,RSA-Sig,Tunnel,False,28800,16,Low,Perfect Forward Secrecy (PFS) is disabled
cb9269f4-8d82-48cd-9e05-e724a52ed2a6,IKEv2,Main,AES-256-GCM,256,MD5,14,PSK,Tunnel,False,86400,51,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
9ea7d713-8a1e-45de-902d-009733c948b3,IKEv2,Main,3DES,112,SHA384,21,ECDSA-Sig,Tunnel,False,86400,56,Moderate,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
4b1f23fb-3611-4d52-85e3-c7bc4533b811,IKEv1,Aggressive,DES,56,SHA512,1,RSA-Sig,Tunnel,True,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption DES; Weak DH group 1
d765c8f8-4da5-4be7-8896-195af71dd761,IKEv1,Aggressive,AES-256-GCM,256,SHA384,21,ECDSA-Sig,Tunnel,False,3600,71,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Perfect Forward Secrecy (PFS) is disabled
c941207c-fb25-4ed8-9b4d-fd5693b1d91c,IKEv2,Main,ChaCha20-Poly1305,256,SHA384,5,ECDSA-Sig,Transport,True,86400,34,Strong,Weak DH group 5
1281249b-aaf5-414d-8706-f0b6ed34240b,IKEv2,Main,ChaCha20-Poly1305,256,MD5,21,PSK,Transport,True,28800,31,Strong,Weak hash MD5
6c716667-305d-4714-a3cf-2900e7f51045,IKEv2,Main,3DES,112,SHA256,2,ECDSA-Sig,Transport,True,3600,73,Weak,Weak encryption 3DES; Weak DH group 2
81adbb46-ae6c-4adb-8dc8-cfa9cb9c8b37,IKEv2,Main,AES-256-CBC,256,SHA384,2,RSA-Sig,Transport,True,86400,26,Strong,Weak DH group 2
c377ae15-3242-48c2-9613-f04a9484b2dc,IKEv2,Main,3DES,112,SHA512,5,RSA-Sig,Transport,False,28800,91,Critical,Weak encryption 3DES; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
f0af0959-cfe2-417b-9770-1c8a27b509d5,IKEv1,Main,3DES,112,SHA1,19,RSA-Sig,Tunnel,False,86400,100,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
8d3ef7bc-1548-422c-828d-87bffd61b3d0,IKEv2,Main,AES-256-GCM,256,SHA512,2,RSA-Sig,Tunnel,True,28800,30,Strong,Weak DH group 2
02e1a9a3-5f98-4221-8ab4-25a819aac610,IKEv2,Main,3DES,112,SHA384,1,PSK,Transport,True,3600,68,Weak,Weak encryption 3DES; Weak DH group 1
46e70884-60d8-4e53-b680-6778b39b264c,IKEv2,Main,AES-256-GCM,256,MD5,1,PSK,Transport,True,28800,60,Weak,Weak hash MD5; Weak DH group 1
2c2f022a-2fbc-4d42-a990-8630e7393174,IKEv2,Main,AES-128-CBC,128,MD5,14,ECDSA-Sig,Tunnel,False,3600,47,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
00ffa009-2754-401f-ae78-d8239be9af5c,IKEv2,Main,DES,56,SHA512,19,ECDSA-Sig,Transport,True,28800,36,Strong,Weak encryption DES
c3c83a4e-5c56-4787-a486-43f69f42b639,IKEv1,Main,AES-256-CBC,256,SHA256,19,RSA-Sig,Tunnel,True,3600,23,Strong,Legacy IKEv1 used
f5e5e18b-a61c-49ac-ab6d-ad0a0bf69c0b,IKEv1,Main,DES,56,MD5,20,RSA-Sig,Tunnel,False,28800,100,Critical,Legacy IKEv1 used; Weak encryption DES; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
87ede549-b190-4507-8031-1cdf87a36e4a,IKEv2,Main,AES-128-CBC,128,SHA512,19,PSK,Tunnel,True,3600,0,Low,None
d23f87b2-82a4-45f9-a939-28bb97c2b025,IKEv2,Main,AES-256-CBC,256,SHA384,21,RSA-Sig,Transport,True,28800,3,Low,None
10b21ddb-4c70-42a0-946a-b63955c7e00f,IKEv1,Aggressive,AES-256-CBC,256,SHA256,20,PSK,Transport,True,86400,73,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; PSK with Aggressive Mode is highly risky
8b629d7c-fc0b-434e-9720-8357c23e8353,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,1,PSK,Transport,False,86400,48,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
0fe67b7d-daa9-48d2-bab8-5bd8119f247b,IKEv2,Main,AES-128-CBC,128,SHA256,14,RSA-Sig,Tunnel,False,3600,20,Strong,Perfect Forward Secrecy (PFS) is disabled
57c97d15-8fdb-4529-be1c-f8106079f7a1,IKEv2,Main,AES-128-CBC,128,SHA256,31,ECDSA-Sig,Transport,False,86400,20,Strong,Perfect Forward Secrecy (PFS) is disabled
85c0afa7-4e66-437a-b45c-075da994771b,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,14,RSA-Sig,Transport,True,3600,5,Low,None
da86a402-b820-45ee-8ef0-0de4e2ff40c3,IKEv1,Aggressive,AES-128-CBC,128,SHA256,5,ECDSA-Sig,Transport,False,86400,97,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
3cad2410-cfe6-4e76-a879-c20cd6e42b75,IKEv2,Main,3DES,112,SHA256,5,ECDSA-Sig,Transport,True,28800,68,Weak,Weak encryption 3DES; Weak DH group 5
5cc9f94c-d060-4f7e-807b-27ac198fc73c,IKEv2,Main,ChaCha20-Poly1305,256,SHA384,5,ECDSA-Sig,Tunnel,False,28800,46,Moderate,Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
ad1d44f9-d658-445a-9ba0-1adfa9f3728e,IKEv2,Main,AES-128-CBC,128,SHA384,19,RSA-Sig,Transport,True,3600,0,Low,None
bc790a0f-7e2b-4458-a940-1d2065a01418,IKEv2,Main,AES-256-GCM,256,MD5,5,ECDSA-Sig,Tunnel,True,3600,59,Moderate,Weak hash MD5; Weak DH group 5
e8fdcaf3-b4cd-4afc-bbd8-0eea6deeb454,IKEv2,Main,AES-128-CBC,128,SHA1,14,RSA-Sig,Tunnel,True,3600,28,Strong,Weak hash SHA1
e1cbda71-2cb3-41dc-9418-796912d25839,IKEv1,Quick,AES-256-GCM,256,SHA256,5,RSA-Sig,Tunnel,False,3600,67,Weak,Legacy IKEv1 used; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
c4f68da7-f8c8-4ec7-8ad6-3e85db488d5a,IKEv1,Quick,AES-256-GCM,256,SHA512,31,RSA-Sig,Transport,False,28800,44,Moderate,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
b9627661-9ed0-43c1-8ecd-8dc70cac7056,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,31,PSK,Transport,False,3600,17,Low,Perfect Forward Secrecy (PFS) is disabled
cfa991eb-ce57-4bc6-bc8e-6f989219a3b4,IKEv1,Aggressive,AES-256-GCM,256,SHA384,20,PSK,Transport,False,3600,95,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
c67f16ae-cfd5-42b7-a642-0448302ebcc2,IKEv2,Main,DES,56,SHA384,19,RSA-Sig,Transport,False,28800,56,Moderate,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
32597c64-973e-401b-b7bf-31d1e24da65d,IKEv2,Main,3DES,112,SHA512,19,RSA-Sig,Tunnel,False,3600,57,Moderate,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
eb06fbf8-a880-477b-9aec-b240f3b1da63,IKEv2,Main,ChaCha20-Poly1305,256,MD5,19,PSK,Transport,False,86400,55,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
c015501d-57cb-4a7b-92a1-ed090df20647,IKEv2,Main,AES-256-CBC,256,MD5,14,PSK,Tunnel,True,86400,32,Strong,Weak hash MD5
267e0208-1bd0-43a8-9644-d06fc218c22b,IKEv2,Main,AES-256-GCM,256,SHA1,2,RSA-Sig,Tunnel,True,86400,62,Weak,Weak hash SHA1; Weak DH group 2
879038ff-eb7e-4fb3-b63e-b9cfea6e9cff,IKEv1,Main,ChaCha20-Poly1305,256,SHA256,1,PSK,Transport,False,3600,74,Weak,Legacy IKEv1 used; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
8265bb02-0d24-4729-9006-de3aef868f87,IKEv2,Main,DES,56,SHA256,19,ECDSA-Sig,Transport,False,86400,64,Weak,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
9fc43e5a-4852-4e16-81ec-c19ce922a298,IKEv2,Main,3DES,112,SHA512,2,ECDSA-Sig,Tunnel,False,3600,92,Critical,Weak encryption 3DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
9f1756c6-f15f-4900-87dd-a084f96e9e0e,IKEv2,Main,AES-128-CBC,128,SHA1,20,RSA-Sig,Transport,True,86400,35,Strong,Weak hash SHA1
fdd8abd1-35bd-4b28-ba92-a01b79840bc9,IKEv2,Main,DES,56,SHA256,5,PSK,Transport,True,3600,74,Weak,Weak encryption DES; Weak DH group 5
5ea3d621-e039-40bd-9856-e186a9deb572,IKEv1,Main,ChaCha20-Poly1305,256,SHA1,20,RSA-Sig,Tunnel,False,3600,75,Weak,Legacy IKEv1 used; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
0b116de3-0b9b-48f9-8923-ee41c6394d48,IKEv2,Main,DES,56,SHA256,2,ECDSA-Sig,Tunnel,False,3600,95,Critical,Weak encryption DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
61391be2-987e-47d3-8ae3-8df14ed0e840,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,31,ECDSA-Sig,Transport,False,86400,24,Strong,Perfect Forward Secrecy (PFS) is disabled
d3a4b293-e6cf-4cd9-874b-12c1ef3c33e9,IKEv2,Main,3DES,112,SHA384,19,RSA-Sig,Tunnel,False,86400,60,Weak,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
c3fe2c80-57c0-47b1-96fd-7c181f1eb179,IKEv1,Aggressive,DES,56,SHA1,5,ECDSA-Sig,Tunnel,True,28800,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption DES; Weak hash SHA1; Weak DH group 5
c054f1a0-d56a-4d52-b1af-05beb59c09cf,IKEv2,Main,AES-256-CBC,256,SHA384,5,RSA-Sig,Tunnel,False,28800,50,Moderate,Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
25a02a5c-43f1-4486-b902-46efead42bb8,IKEv1,Aggressive,AES-256-CBC,256,SHA1,21,PSK,Transport,False,86400,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash SHA1; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
788d9def-e9be-43e1-a38e-4aa5b21d0aa7,IKEv1,Quick,AES-128-CBC,128,SHA256,2,PSK,Transport,True,3600,52,Moderate,Legacy IKEv1 used; Weak DH group 2
cd16663c-0806-4f19-b0c1-2d4fc4a1fba6,IKEv1,Main,DES,56,SHA1,21,ECDSA-Sig,Transport,False,86400,100,Critical,Legacy IKEv1 used; Weak encryption DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
0fdcb40a-8579-413e-9db4-14a57374c7e7,IKEv2,Main,3DES,112,SHA512,19,RSA-Sig,Tunnel,True,86400,42,Moderate,Weak encryption 3DES
45d405a3-774e-4cb1-b1a9-47e1f71b1f41,IKEv1,Aggressive,DES,56,SHA256,20,PSK,Transport,False,86400,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption DES; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
8014832c-3a4d-4afc-a58e-35437c06e3b6,IKEv1,Aggressive,AES-128-CBC,128,SHA256,5,ECDSA-Sig,Tunnel,True,28800,85,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 5
4f6ac5eb-b3a9-41e2-bd3e-45783165506a,IKEv1,Aggressive,ChaCha20-Poly1305,256,MD5,19,PSK,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash MD5; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
90ac000f-0559-4ac2-98fe-12e90a6fc6fb,IKEv2,Main,AES-256-CBC,256,MD5,1,RSA-Sig,Tunnel,True,3600,59,Moderate,Weak hash MD5; Weak DH group 1
ae25e34a-0b49-4b41-903f-e63cf5093c94,IKEv2,Main,3DES,112,SHA512,21,PSK,Transport,True,28800,44,Moderate,Weak encryption 3DES
cbbb9549-63a9-4084-8b42-f69cd5fecd33,IKEv2,Main,DES,56,SHA512,20,PSK,Tunnel,False,86400,55,Moderate,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
2daec047-e02b-4ef8-804e-734dc67d7bfd,IKEv2,Main,3DES,112,SHA384,2,PSK,Transport,False,86400,90,Critical,Weak encryption 3DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
26997895-d697-405e-8166-ce000c6fcf35,IKEv2,Main,DES,56,SHA256,20,PSK,Transport,True,28800,43,Moderate,Weak encryption DES
6d136723-c88c-4987-8dd8-cfab38324a99,IKEv2,Main,AES-256-CBC,256,SHA1,21,RSA-Sig,Transport,True,28800,26,Strong,Weak hash SHA1
28c622d0-0e88-4162-92bc-b1abbe9e5c81,IKEv2,Main,AES-256-CBC,256,MD5,31,RSA-Sig,Transport,True,28800,29,Strong,Weak hash MD5
5df8c228-b92f-4ebb-8497-a07d7f9023d9,IKEv2,Main,AES-256-CBC,256,SHA256,31,PSK,Transport,False,3600,22,Strong,Perfect Forward Secrecy (PFS) is disabled
e1170a27-59e9-47d5-bd19-a0cc7a479e3e,IKEv2,Main,AES-128-CBC,128,MD5,1,ECDSA-Sig,Transport,False,28800,82,Critical,Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
3423eee9-0dfa-4ea0-8334-5e73ad8e9d16,IKEv1,Main,AES-256-CBC,256,SHA384,2,PSK,Tunnel,False,86400,65,Weak,Legacy IKEv1 used; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
952bf7ba-8686-4290-87af-699843b21fb2,IKEv2,Main,AES-256-GCM,256,SHA512,19,ECDSA-Sig,Transport,False,3600,15,Low,Perfect Forward Secrecy (PFS) is disabled
3526ea2b-e827-42ef-8954-bd15ffed08f7,IKEv2,Main,ChaCha20-Poly1305,256,MD5,21,RSA-Sig,Tunnel,False,3600,50,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
e8ac66f0-bd41-4872-97ea-f328640fbac0,IKEv2,Main,AES-128-CBC,128,MD5,1,RSA-Sig,Tunnel,False,86400,79,Weak,Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
61e73582-e83e-476a-b62f-94c902052815,IKEv2,Main,AES-256-CBC,256,SHA1,1,PSK,Transport,True,28800,56,Moderate,Weak hash SHA1; Weak DH group 1
619bfc69-059e-41b0-99dd-6d58b696dc72,IKEv2,Main,DES,56,SHA384,31,PSK,Transport,False,86400,65,Weak,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
81d066c3-de8c-4955-ac66-fef13fc1f727,IKEv1,Quick,AES-256-GCM,256,SHA512,20,ECDSA-Sig,Transport,True,3600,16,Low,Legacy IKEv1 used
3b995c00-42f2-490d-bc55-7e7b7662cc1b,IKEv2,Main,3DES,112,SHA256,21,RSA-Sig,Tunnel,False,3600,64,Weak,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
6ac72129-db3f-4b02-b5ff-8fdb8b4088f1,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA384,1,PSK,Transport,False,86400,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 1; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
fe772f7c-821d-439b-ae73-4c0576272d39,IKEv1,Aggressive,DES,56,SHA256,19,ECDSA-Sig,Tunnel,True,86400,93,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption DES
20c5bda9-036c-4bf3-8769-12ba320a9d5f,IKEv2,Main,DES,56,MD5,19,ECDSA-Sig,Transport,False,3600,91,Critical,Weak encryption DES; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
a29e68ff-a749-405f-a2b6-5b842422113f,IKEv2,Main,DES,56,SHA384,2,PSK,Transport,True,86400,72,Weak,Weak encryption DES; Weak DH group 2
3d6d179a-c0dd-4e06-8596-e2d3cfb50f41,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,2,PSK,Transport,False,28800,54,Moderate,Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
3da80f08-6b64-4dc2-9460-44d5f73e7a90,IKEv2,Main,DES,56,SHA1,21,RSA-Sig,Transport,False,3600,93,Critical,Weak encryption DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
ebbc5769-9e75-41e0-a0e9-a3854627825f,IKEv1,Quick,DES,56,SHA256,5,PSK,Transport,True,3600,85,Critical,Legacy IKEv1 used; Weak encryption DES; Weak DH group 5
8386652b-e02c-4292-a855-71f5a7ea0654,IKEv1,Quick,AES-256-GCM,256,SHA256,14,ECDSA-Sig,Tunnel,False,28800,42,Moderate,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
c2bdfdf7-aea8-4bd5-9062-2c75440faf6a,IKEv2,Main,AES-256-GCM,256,SHA1,2,ECDSA-Sig,Tunnel,True,86400,64,Weak,Weak hash SHA1; Weak DH group 2
43c18f51-8a71-44f2-92ba-3f307fc5d442,IKEv2,Main,3DES,112,SHA1,19,PSK,Tunnel,False,28800,95,Critical,Weak encryption 3DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
b045de2a-93dd-4b5b-89dd-569e414e9240,IKEv2,Main,3DES,112,SHA512,2,ECDSA-Sig,Transport,False,3600,88,Critical,Weak encryption 3DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
769f7a27-5a47-4c5d-abda-c2a1758baa2c,IKEv2,Main,AES-256-GCM,256,SHA256,14,RSA-Sig,Tunnel,False,28800,20,Strong,Perfect Forward Secrecy (PFS) is disabled
20a2ce68-b337-4cfe-84c8-f481c669d9d7,IKEv2,Main,DES,56,SHA256,21,RSA-Sig,Tunnel,True,86400,44,Moderate,Weak encryption DES
ebbfdd7d-407a-4108-8afd-7bd978eb9c19,IKEv1,Quick,AES-256-CBC,256,SHA1,2,ECDSA-Sig,Tunnel,False,28800,100,Critical,Legacy IKEv1 used; Weak hash SHA1; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
5b042d51-3e65-421f-9e9f-ad64be612fcc,IKEv1,Aggressive,AES-256-GCM,256,SHA256,1,ECDSA-Sig,Tunnel,True,28800,83,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 1
7ffb0d22-3996-4ad2-9e60-271fb45117a5,IKEv2,Main,AES-256-CBC,256,SHA256,20,RSA-Sig,Transport,False,3600,17,Low,Perfect Forward Secrecy (PFS) is disabled
460a9698-078c-451f-9ff8-8779cd112236,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,1,RSA-Sig,Tunnel,True,28800,55,Moderate,Weak hash SHA1; Weak DH group 1
6d055d31-0c7d-4c73-8bcc-34bddfc7aef7,IKEv2,Main,AES-256-GCM,256,SHA1,31,ECDSA-Sig,Tunnel,False,3600,52,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
53acde27-9a67-4036-8969-2c68823c7e5e,IKEv2,Main,AES-256-GCM,256,SHA1,21,PSK,Tunnel,True,86400,26,Strong,Weak hash SHA1
37e1380c-503f-4ec2-849a-42610b1f8f36,IKEv2,Main,AES-128-CBC,128,SHA384,2,ECDSA-Sig,Transport,False,3600,50,Moderate,Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
a1e9b077-13f8-4804-9102-f02c590e3451,IKEv2,Main,AES-256-GCM,256,SHA384,21,ECDSA-Sig,Tunnel,True,28800,0,Low,None
ea9d1b22-8888-42c3-9a0b-7c138e6d7547,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,1,ECDSA-Sig,Transport,True,28800,63,Weak,Weak hash SHA1; Weak DH group 1
7898d0f7-4aef-48f4-a8dd-a22ad511eb09,IKEv1,Main,AES-256-GCM,256,SHA512,5,ECDSA-Sig,Tunnel,False,28800,75,Weak,Legacy IKEv1 used; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
1a785d90-9f1d-4daf-8b28-84619c9dc2c4,IKEv1,Main,AES-128-CBC,128,SHA512,2,ECDSA-Sig,Transport,True,3600,47,Moderate,Legacy IKEv1 used; Weak DH group 2
18857ca1-d468-4ace-9298-3bca0fb3dceb,IKEv1,Quick,AES-256-GCM,256,SHA256,20,PSK,Transport,True,28800,15,Low,Legacy IKEv1 used
ffcadb2b-9135-4827-89eb-c2cae37233fe,IKEv2,Main,DES,56,SHA1,2,ECDSA-Sig,Transport,False,3600,100,Critical,Weak encryption DES; Weak hash SHA1; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
2ff3200f-5589-47eb-ad31-6844d583b4a9,IKEv2,Main,AES-128-CBC,128,MD5,19,ECDSA-Sig,Tunnel,True,3600,32,Strong,Weak hash MD5
6f63e545-7105-4544-8d6e-c7f2dd8a84fc,IKEv1,Aggressive,3DES,112,SHA512,31,RSA-Sig,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
399a70ce-c681-4d6a-81b2-83cbf27abcc8,IKEv1,Aggressive,AES-128-CBC,128,SHA1,20,PSK,Tunnel,False,86400,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash SHA1; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
8d2b0e79-ae2d-4ed5-a5ce-215b1d2447d8,IKEv2,Main,ChaCha20-Poly1305,256,MD5,20,RSA-Sig,Tunnel,False,86400,53,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
11ef672c-26d5-4265-b55f-1a16bb28b50f,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,5,ECDSA-Sig,Transport,True,86400,34,Strong,Weak DH group 5
184e057e-0ba1-41ec-b24d-dde42d9a9e06,IKEv2,Main,3DES,112,SHA512,14,RSA-Sig,Tunnel,False,28800,57,Moderate,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
d1d2a252-5457-4858-981e-1a10093fd2eb,IKEv2,Main,AES-256-CBC,256,SHA1,21,ECDSA-Sig,Tunnel,True,3600,30,Strong,Weak hash SHA1
7c21c5bb-5237-4410-ad4f-deb80cef509d,IKEv2,Main,AES-256-CBC,256,SHA512,5,RSA-Sig,Transport,False,28800,50,Moderate,Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
56aa9fe3-5098-4378-8a73-d239bdf0077b,IKEv1,Main,3DES,112,MD5,5,RSA-Sig,Tunnel,True,86400,100,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak hash MD5; Weak DH group 5
c19cb8ec-3781-4305-9653-d1b9a0ce72bb,IKEv2,Main,AES-256-GCM,256,SHA1,5,ECDSA-Sig,Transport,False,86400,81,Critical,Weak hash SHA1; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
f6711ad4-2137-4e37-89a6-69a564cbc94c,IKEv2,Main,DES,56,SHA512,14,ECDSA-Sig,Tunnel,True,28800,41,Moderate,Weak encryption DES
c0882175-24e7-4d23-b679-299124f4c67c,IKEv1,Aggressive,AES-256-CBC,256,MD5,20,RSA-Sig,Transport,True,28800,80,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash MD5
fc34d10e-df9c-4886-ae48-ceb14df9b3e3,IKEv1,Main,DES,56,SHA1,19,RSA-Sig,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; Weak encryption DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
5449250b-ec73-4bf3-a307-51a40b35e421,IKEv2,Main,AES-256-CBC,256,MD5,5,RSA-Sig,Tunnel,True,28800,64,Weak,Weak hash MD5; Weak DH group 5
71a5ceef-9b97-404c-b57c-17e4dcc2778b,IKEv2,Main,AES-256-GCM,256,SHA512,2,PSK,Transport,False,86400,45,Moderate,Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
e0511407-46d2-4024-abea-e86740362683,IKEv2,Main,AES-256-CBC,256,SHA512,20,ECDSA-Sig,Transport,False,86400,25,Strong,Perfect Forward Secrecy (PFS) is disabled
515ea9c6-e8de-447f-8c8b-486996aa6d6f,IKEv2,Main,DES,56,SHA256,20,ECDSA-Sig,Transport,False,86400,65,Weak,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
c60b8102-d87b-42f2-800a-5d485852a26f,IKEv2,Main,3DES,112,SHA512,1,ECDSA-Sig,Transport,True,28800,70,Weak,Weak encryption 3DES; Weak DH group 1
c24c0ec7-e508-42a3-8108-f9e9da2bedc0,IKEv1,Quick,3DES,112,SHA384,5,RSA-Sig,Transport,True,28800,86,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak DH group 5
81622b46-f855-449d-b0a1-7f433a369195,IKEv1,Main,DES,56,MD5,19,PSK,Tunnel,True,3600,90,Critical,Legacy IKEv1 used; Weak encryption DES; Weak hash MD5
61511b54-f0a5-4ef4-a629-bdcbae9a61b4,IKEv2,Main,DES,56,SHA1,5,ECDSA-Sig,Transport,True,28800,96,Critical,Weak encryption DES; Weak hash SHA1; Weak DH group 5
f92e194c-acdc-405c-aaae-18a905faf16e,IKEv2,Main,AES-128-CBC,128,SHA1,1,ECDSA-Sig,Transport,True,3600,63,Weak,Weak hash SHA1; Weak DH group 1
57c1afdf-ae91-47e1-9dfe-a5f9c0f1a063,IKEv2,Main,AES-128-CBC,128,SHA1,31,RSA-Sig,Tunnel,False,3600,55,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
5bbe41dd-b398-42d5-888d-958e9568028e,IKEv2,Main,AES-256-CBC,256,MD5,19,PSK,Transport,False,3600,51,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
6b5f8a44-b256-4a91-a9a6-7b16fb77a83c,IKEv1,Aggressive,AES-256-CBC,256,MD5,14,PSK,Tunnel,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash MD5; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
ae74082d-ad57-4e08-aedd-cd881a76c465,IKEv1,Main,AES-256-CBC,256,SHA512,31,RSA-Sig,Transport,True,3600,19,Low,Legacy IKEv1 used
